an encouraging new direction for la salle 	1
remains vividly in memory 	1
half-baked setups and 	0
lose 	0
this little $ 1.8 million charmer , 	1
dullest kiddie flicks 	0
holds up in an era in which computer-generated images are the norm 	1
got some good , organic character work , lots of obvious political insights and little room for engaging , imaginative filmmaking in its nearly 2 1/2 	1
while broomfield 's film does n't capture the effect of these tragic deaths on hip-hop culture 	0
to classify as it is hard to resist 	1
its chicken heart 	0
by people to whom the idea of narrative logic or cohesion is an entirely foreign concept 	0
a touching , transcendent love story 	1
languishing on a shelf somewhere 	0
no fantasy story 	1
a terrific b movie -- in fact , the best in recent memory 	1
the artificial structure 	0
reminiscent of alfred hitchcock 's thrillers , most of the scary parts in ` signs ' 	1
vulgar 	0
never clearly defines his characters or 	0
with very little to add beyond the dark visions already relayed by superb recent predecessors like swimming with sharks and the player , this latest skewering 	0
so devoid 	0
poignant and delicately 	1
ludicrous and 	0
as fresh-faced as its young-guns cast 	1
it 's mildly interesting to ponder the peculiar american style of justice that plays out here , but it 's so muddled and derivative that few will bother thinking it all through 	0
from cowering poverty to courage and happiness 	1
signposts marking the slow , lingering death of imagination 	0
the gifted crudup has the perfect face to play a handsome blank yearning to find himself , and his cipherlike personality and bad behavior would play fine if the movie knew what to do with him . 	0
have read ` seeking anyone with acting ambition but no sense of pride or shame 	0
heart-warming 	1
a charming and evoking little ditty that manages to show the gentle and humane side of middle eastern world politics 	1
realistically nuanced a robert de niro performance can be when he is not more lucratively engaged in the shameless self-caricature of ` analyze this ' ( 1999 ) and ` analyze that , ' promised ( or threatened ) for later this year 	0
explode obnoxiously 	0
is wry and engrossing . 	1
that there 's nothing resembling a spine here 	0
almost every relationship and personality in the film yields surprises . 	1
while the transgressive trappings ( especially the frank sex scenes ) ensure that the film is never dull 	1
particularly joyless , and exceedingly dull , period 	0
to use the word `` new '' in its title 	0
not particularly scary 	0
of unparalleled proportions , writer-director parker 	1
a fine , rousing , g-rated family film , 	1
the script by david koepp is perfectly serviceable and because he gives the story some soul ... he elevates the experience to a more mythic level 	1
's supposed to be a romantic comedy 	0
add anything fresh 	1
has the grace to call for prevention rather than to place blame , making it one of the best war movies ever made 	1
exactly what it wants to be : an atrociously , mind-numbingly , indescribably bad movie 	0
that relies on lingering terror punctuated by sudden shocks and not constant bloodshed 	1
while this one gets off with a good natured warning , future lizard endeavors will need to adhere more closely to the laws of laughter 	0
the dialogue is cumbersome 	0
, romantic comedy with a fresh point of view just does n't figure in the present hollywood program . 	0
to imagine that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002 	0
you have to admit it 's semi-amusing to watch robert deniro belt out `` when you 're a jet 	1
sin 	0
steve martin 	1
a jumbled fantasy comedy that did not figure out a coherent game 	0
an enthusiastic charm in fire 	1
like a ruse , a tactic to cover up the fact that the picture is constructed around a core of flimsy -- or , worse yet , nonexistent -- ideas 	0
in that it is does not rely on dumb gags , anatomical humor , or character cliches 	1
is most remarkable not because of its epic scope , but because of the startling intimacy 	1
a college story that works even without vulgarity , sex scenes , and cussing 	1
films which will cause loads of irreparable damage that years and years of costly analysis could never fix 	0
a remarkable movie with an unsatisfying ending , which is just the point . 	1
nearly as captivating as the rowdy participants think it is 	1
cheatfully 	0
be a straightforward bio 	1
here , common sense flies out the window , along with the hail of bullets , none of which ever seem to hit sascha . 	0
wickedly funny , visually engrossing , never boring , this movie challenges us to think about the ways we consume pop culture . 	1
this surprisingly decent flick 	1
is heartfelt and achingly real 	1
in genre cliches 	0
the falcon arrives in the skies above manhattan 	1
the movie tries to make sense of its title character 	0
lost his touch , bringing off a superb performance in an admittedly middling film 	0
does strong , measured work . 	1
jolts the laughs from the audience -- as if by cattle prod . 	1
a movie as artificial and soulless as the country bears owes its genesis to an animatronic display at disneyland 	0
a slow study : the action is stilted and the tabloid energy embalmed 	0
be tried as a war criminal 	0
surprising highs , sorrowful lows and 	1
there 's some good material in their story about a retail clerk wanting more out of life , 	1
pastel landscapes 	1
director nancy savoca 's no-frills record of a show forged in still-raw emotions captures the unsettled tenor of that post 9-11 period far better than a more measured or polished production ever could . 	1
no interesting concept can escape 	0
it would be 	1
on a cutting room floor somewhere lies ... footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire . 	0
flickering reminders of the ties that bind us 	1
director tom dey demonstrated a knack for mixing action and idiosyncratic humor in his charming 2000 debut shanghai noon 	1
has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing . 	1
it begins to fade from memory 	0
a sudden lunch rush 	1
one hour photo may seem disappointing in its generalities , 	0
a sparkling newcomer who instantly transform themselves into a believable mother/daughter pair 	1
combining heated sexuality with a haunting sense of malaise 	1
not to be swept away by the sheer beauty of his images 	1
repulsive and depressing 	0
lucratively engaged in the shameless self-caricature of ` analyze this ' ( 1999 ) and ` analyze that , ' promised ( or threatened ) for later this year 	0
watch people doing unpleasant things to each other and themselves 	0
intense experience 	1
heedless 	0
little uneven 	0
sealed with a kiss 	1
very ugly 	0
why this project was undertaken 	0
the mill sci-fi film with a flimsy ending and 	0
halfhearted 	0
dilutes the pleasure of watching them 	0
the emotion is impressively true for being so hot-blooded , and 	1
can get your money back 	0
this is an insultingly inept and artificial examination of grief and its impacts upon the relationships of the survivors . 	0
the most entertaining monster movies in ages 	1
and well acted ... but admittedly problematic in its narrative specifics 	1
's rare 	1
gets vivid performances from her cast 	1
the preachy 	0
lovingly 	1
a sexy , peculiar and always entertaining costume drama set in renaissance spain , and the fact that it 's based on true events somehow makes it all the more compelling . 	1
it introduces you to new , fervently held ideas and fanciful thinkers 	1
brings a youthful , out-to-change-the-world aggressiveness to the project , as if she 's cut open a vein and bled the raw film stock . 	1
confusion and 	0
of your seat with its shape-shifting perils , political intrigue and brushes 	1
the power of this movie 	1
too immature and unappealing to care about 	0
-- she 's pretty and she can act -- 	1
proves that a nightmare is a wish a studio 's wallet makes . 	0
nice to see piscopo again after all these years 	1
a quiet , disquieting triumph . 	1
in other words , about as bad a film you 're likely to see all year . 	0
self-discovery 	1
it 's immensely ambitious , different than anything that 's been done before and amazingly successful in terms of what it 's trying to do . 	1
knockoff . 	0
all the stomach-turning violence , colorful new york gang lore 	0
odd , rapt spell 	0
but it is a whole lot of fun and you get to see the one of the world 's best actors , daniel auteuil , 	1
a master of shadow , quietude , and room noise 	1
amazing finesse 	1
no film could possibly be more contemptuous of the single female population . 	0
smug and convoluted action-comedy that 	0
never fails to entertain 	1
the national lampoon film franchise , 	1
of those crazy , mixed-up films that does n't know what it wants to be when it grows up 	0
you liked the previous movies in the series 	1
if argento 's hollywood counterparts ... had this much imagination and nerve 	1
a movie version of a paint-by-numbers picture 	0
is really , really stupid . 	0
underdone 	0
to hear the full story of jonah 's despair -- in all its agonizing , catch-22 glory -- even if they spend years trying to comprehend it 	0
shallow and dim-witted 	0
despite suffering a sense-of-humour failure , the man who wrote rocky does not deserve to go down with a ship as leaky as this . 	0
the powerful 	1
kung pow sets a new benchmark for lameness . 	0
than bad 	0
it is flawed 	0
anyone in his right mind would want to see the it 	1
is one carried by a strong sense of humanism 	1
this loose collection of largely improvised numbers would probably have worked better as a one-hour tv documentary . 	0
antwone fisher certainly does the trick of making us care about its protagonist and celebrate his victories 	1
a laundry list of minor shortcomings 	0
much of this slick and sprightly cgi feature 	1
flashy gadgets and whirling fight sequences may look cool , but they ca n't distract from the flawed support structure holding equilibrium up . 	0
lack contrast , 	0
the supernatural trappings only obscure the message 	0
the april 2002 instalment of the american war for independence , complete with loads of cgi and bushels of violence , but not a drop of human blood . 	0
gently humorous and touching . 	1
the mess that is world traveler 	0
a film of quiet power 	1
compelling character 	1
with an expressive face reminiscent of gong li and a vivid personality like zhang ziyi 's , dong stakes out the emotional heart of happy . 	1
ironically killer soundtrack 	1
no way original , or even all that memorable , but as downtown saturday matinee brain candy 	0
the whole thing comes off like a particularly amateurish episode of bewitched that takes place during spring break . 	0
's a persistent theatrical sentiment and a woozy quality to the manner of the storytelling , which undercuts the devastatingly telling impact of utter loss personified in the film 's simple title . 	0
an unruly adolescent boy 	1
an undeniably gorgeous , terminally smitten document of a troubadour , his acolytes , and the triumph of his band . 	1
does little here 	0
contemplative 	1
doze off thirty minutes into the film 	0
embodies the transformation of his character completely 	1
an affable but undernourished romantic comedy that fails to match the freshness of the actress-producer and writer 's previous collaboration , miss congeniality . 	0
making it awfully hard to buy the impetus for the complicated love triangle that develops between the three central characters 	0
in all its strange quirks 	1
the seemingly irreconcilable situation 	0
's a pale imitation 	0
'd want to watch if you only had a week to live 	1
useless movie 	0
... flat-out amusing , sometimes endearing and often fabulous , with a solid cast , noteworthy characters , delicious dialogue and a wide supply of effective sight gags . 	1
, we get a cinematic postcard that 's superficial and unrealized . 	0
than an hour-and-a-half-long commercial for britney 's latest album 	0
a zippy jazzy score 	1
( a ) stale retread of the '53 original 	0
, charming and quirky 	1
it is thought-provoking . 	1
in cinema history as the only movie ever in which the rest of the cast was outshined by ll cool j. 	0
directed action sequences and some of the worst dialogue in recent memory . 	0
know the picture is in trouble . 	0
this film is an act of spiritual faith -- an eloquent , deeply felt meditation on the nature of compassion . 	1
a movie that 's held captive by mediocrity . 	0
the film fails to fulfill its own ambitious goals 	0
damaged-goods 	0
what 's really so appealing about the characters is their resemblance to everyday children . 	1
curious about each other against all odds 	1
mechanical you can smell the grease on the plot 	0
lack depth or complexity , with the ironic exception of scooter 	0
's why sex and lucia is so alluring . 	1
is : ` scooby ' do n't 	0
no new plot conceptions or environmental changes , just different bodies for sharp objects to rip through . 	0
obviously , a lot of people wasted a lot of their time ( including mine ) on something very inconsequential . 	0
ourselves surprised at how much we care about the story 	1
with a pleasing verisimilitude 	1
the dignity of an action hero motivated by something more than franchise possibilities 	1
achingly human 	1
it 's pretentious in a way that verges on the amateurish . 	0
no one can doubt the filmmakers ' motives , but the guys still feels counterproductive . 	0
a sun-drenched masterpiece 	1
an american ( and an america ) always reaching for something just outside his grasp 	0
a contemptible imitator starring a `` snl '' has-been acting like an 8-year-old channeling roberto benigni 	0
a provocateur 	1
what ( denis ) accomplishes in his chilling , unnerving film 	1
hard , cold effect 	0
his inspiration 	1
some kid who ca n't act , only echoes of jordan 	0
a sea of visual and verbal clichés 	0
the characters seem one-dimensional 	0
of the recent hollywood trip tripe 	0
the real star of this movie is the score , as in the songs translate well to film , and it 's really well directed 	1
drowned out by director jon purdy 's sledgehammer sap 	0
cho 's latest comic set is n't as sharp or as fresh as i 'm the one that i want ... but it 's still damn funny stuff 	1
wo n't score points for political correctness 	0
does n't sustain interest beyond the first half-hour . 	0
to laugh at how bad 	0
enchanting ... 	1
it 's fairly solid -- not to mention well edited so that it certainly does n't feel like a film that strays past the two and a half mark . 	1
who cares ? 	0
a banal , virulently unpleasant excuse for a romantic comedy . 	0
to do a little fleeing of its own 	0
the heart and soul of cinema 	1
repulsive 	0
, mass drug-induced bowel evacuations , and none-too-funny commentary on the cultural distinctions between americans and brits . 	0
a straight-to-video movie 	0
is so slovenly done , so primitive in technique , that it ca n't really be called animation 	0
clockstoppers is one of those crazy , mixed-up films that does n't know what it wants to be when it grows up . 	0
charming than in about a boy 	1
like any of these despicable characters 	0
you have left the theater 	0
with her small , intelligent eyes 	1
the film unfolds with all the mounting tension of an expert thriller , until the tragedy beneath it all gradually reveals itself . 	1
that this film was n't as bad as i thought it was going to be 	1
fuels the self-destructiveness of many young people 	0
profound humanity 	1
the chateau belongs to rudd , whose portrait of a therapy-dependent flakeball spouting french malapropisms ... is a nonstop hoot . 	1
as tryingly as the title 	0
a hugely enjoyable film about changing times , clashing cultures and the pleasures of a well-made pizza 	1
if disney 's cinderella proved that ' a dream is a wish your heart makes , ' then cinderella ii proves that a nightmare is a wish a studio 's wallet makes . 	0
it 's rare that a movie can be as intelligent as this one is in every regard except its storyline ; everything that 's good is ultimately scuttled by a plot that 's just too boring and obvious . 	0
a rich tale of our times 	1
, imaginative filmmaking 	1
crossroads feels like a teenybopper ed wood film , replete with the pubescent scandalous innuendo and the high-strung but flaccid drama . 	0
blue crush is so prolonged and boring it is n't even close to being the barn-burningly bad movie it promised it would be . 	0
blade ii merges bits and pieces from fighting games , wire fu , horror movies , mystery , james bond , wrestling , sci-fi and anime into one big bloody stew . 	1
an enormously entertaining movie 	1
a surprisingly charming and even witty match 	1
crisp storytelling 	1
rubbish that is listless , witless , and devoid of anything resembling humor 	0
that chin 's film serves up with style and empathy 	1
muted freak-out 	0
earns extra points 	1
a dark comedy that goes for sick and demented humor simply to do so . 	0
particular talents 	1
be churlish to begrudge anyone for receiving whatever consolation that can be found in dragonfly 	0
it 's definitely not made for kids or their parents , for that matter 	0
rethink their attitudes when they see the joy the characters take in this creed 	1
entry number twenty the worst of the brosnan bunch 	0
's all stitched together with energy , intelligence and verve , enhanced by a surplus of vintage archive footage 	1
is the kind of movie during which you want to bang your head on the seat in front of you , at its cluelessness , at its idiocy , at its utterly misplaced earnestness 	0
to great artistic significance 	1
little emotional resonance 	0
revelatory and 	1
an average kid-empowerment fantasy with slightly above-average brains . 	1
surely read the catcher in the rye but clearly suffers from dyslexia 	0
are few things in this world more complex -- and , as it turns out , more fragile 	1
, pretty and gifted , it really won my heart 	1
lessen the overall impact the movie could have had 	0
it establishes its ominous mood and tension swiftly , and 	1
scarcely worth a mention apart from reporting on the number of tumbleweeds blowing through the empty theaters 	0
has dreamed up such blatant and sickening product placement in a movie 	0
, the basic plot of `` lilo '' could have been pulled from a tear-stained vintage shirley temple script . 	1
go wrong 	0
while the story 's undeniably hard to follow , iwai 's gorgeous visuals seduce . 	1
wanted to leave 	0
the script covers huge , heavy topics in a bland , surfacey way that does n't offer any insight into why , for instance , good things happen to bad people . 	0
's flawed and brilliant 	1
that the film 's length becomes a part of its fun 	1
argentinian thriller 	1
almost peerlessly unsettling . 	0
to some truly excellent sequences 	1
does such a good job of it that family fundamentals gets you riled up 	1
not once in the rush to save the day did i become very involved in the proceedings ; to me , it was just a matter of ` eh . ' 	0
in its own simplicity 	1
satisfies 	1
it seems as if each watered down the version of the one before 	0
no 	0
captivatingly 	1
is adequate 	1
a story about intelligent high school students that deals with first love sweetly but also seriously . 	1
is a lumbering , wheezy drag 	0
glossy hollywood 	0
a strong first act and 	1
's ) quite a bit of heart , as you would expect from the directors of the little mermaid and aladdin 	1
often achieves a level of connection and concern 	1
you 're an absolute raving star wars junkie 	0
a movie that sends you out of the theater feeling like you 've actually spent time living in another community . 	1
very well-meaning movie , 	1
colorful and controversial 	1
corny conventions 	0
attack 	0
australian filmmaker david flatman uses the huge-screen format to make an old-fashioned nature film that educates viewers with words and pictures while entertaining them . 	1
well-intentioned effort 	1
were that grand a failure 	0
clueless does south fork 	0
glib but 	0
far more demanding than it needs to be 	0
two not very absorbing characters 	0
a fifty car pileup 	0
the lack 	0
american musical comedy as we know it would n't exist without the precedent of yiddish theater , whose jolly , fun-for-fun 's - sake communal spirit goes to the essence of broadway . 	1
to embrace small , sweet ` evelyn 	1
the tiny events that could make a person who has lived her life half-asleep suddenly wake up and take notice 	1
this odd , distant portuguese import more or less 	0
a gorgeously strange movie , 	1
left off the film 's predictable denouement 	0
been replaced with morph , a cute alien creature who mimics everyone and everything around 	1
motivated by nothing 	0
the movie is concocted and carried out by folks worthy of scorn , 	0
blow it off the screen 	0
's really little more than a particularly slanted , gay s/m fantasy , enervating and deadeningly drawn-out . 	0
as pedestrian as they come . 	0
the climactic burst of violence 	0
want my money back 	0
let this morph into a typical romantic triangle 	0
moldering pile 	0
inherently caustic and oddly whimsical , the film chimes in on the grieving process and strangely draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss . 	1
that even cranky adults may rediscover the quivering kid inside 	1
a long shot 	0
an effective portrait of a life in stasis -- of the power of inertia to arrest development in a dead-end existence . 	1
very least 	0
gets too cloying thanks to the actors ' perfect comic timing and sweet , genuine chemistry . 	1
the worst movies of one year 	0
not a strike against yang 's similarly themed yi yi , but i found what time ? 	0
admit that i am baffled by jason x. 	0
to lowly studio hack 	0
interesting social 	1
which has a handful of smart jokes 	1
is more than merely a holocaust movie 	1
dense , exhilarating documentary 	1
the script , which has a handful of smart jokes 	1
great equalizer 	1
abandoned their slim hopes and dreams 	0
humorous and tender 	1
snide and prejudice . 	0
is simply a well-made and satisfying thriller 	1
a compelling 	1
he refuses to evaluate his own work 	0
be ( assayas ' ) homage to the gallic ` tradition of quality , ' in all its fusty squareness 	1
while huppert ... is magnificent 	1
in place for a great film noir 	1
robust and scary 	1
my big fat greek wedding is not only the best date movie of the year 	1
there 's never a dull moment in the giant spider invasion comic chiller 	1
's plenty to offend everyone ... 	0
from the writing and direction to the soggy performances -- 	0
it 's a thin notion , repetitively stretched out to feature length , awash in self-consciously flashy camera effects , droning house music and flat , flat dialogue . 	0
that really , really , really good things can come in enormous packages 	1
smart , funny , subtle , and resonant 	1
no quarter to anyone seeking to pull a cohesive story out of its 2 1/2 	0
is something of a stiff -- an extra-dry office comedy that seems twice as long as its 83 minutes . 	0
a positively thrilling combination 	1
's why sex and lucia is so alluring 	1
only a genius 	0
flamboyant female comics 	1
makes the movie special 	1
drama , suspense , revenge , and romance 	1
makes absolutely no sense 	0
strolls 	1
upscale audiences hungry for quality and a nostalgic , twisty yarn that will keep them guessing 	1
it is impossible to find the film anything but appalling , shamelessly manipulative and contrived , and totally lacking in conviction 	0
is that for the most part , the film is deadly dull 	0
manages to generate the belly laughs of lowbrow comedy without sacrificing its high-minded appeal 	1
become smug or sanctimonious 	0
i do n't mean that in a good way 	0
written , flatly , by david kendall and directed , barely , by there 's something about mary co-writer ed decter . 	0
makes for one of the most purely enjoyable and satisfying evenings at the movies i 've had in a while . 	1
his excellent cast 	1
is more in love with strangeness than excellence 	0
phoney-feeling sentiment 	0
on cotton candy 	1
is extraordinarily good . 	1
stuck under my seat trying to sneak out of the theater 	0
she 's a pretty woman 	1
lyne 's stolid remake 	1
little wit and no surprises 	0
as temptingly easy 	1
whole subplots have no explanation or even plot relevance 	0
is n't going to make box office money that makes michael jordan jealous 	0
jagger , stoppard and 	1
adult movies 	0
make a gorgeous pair 	1
paid in full has clever ways of capturing inner-city life during the reagan years . 	1
spooky new thriller 	1
whether you can tolerate leon barlow 	0
christian-themed fun 	1
effortless 	1
obvious cliches 	0
a light-hearted way 	1
use of his particular talents . 	1
its epic scope 	1
outshined 	0
the biggest is that secret ballot is a comedy , both gentle and biting . 	1
zellweger 's whiny pouty-lipped poof faced and spindly attempt at playing an ingenue makes her nomination as best actress even more of a an a 	0
not great 	0
terrific 	1
lightweight meaning 	0
hits all the verbal marks it should . 	1
the light comedic work 	1
share his story so compellingly with us is a minor miracle 	1
on the young woman 's infirmity and her naive dreams 	0
as a recording of conversations at the wal-mart checkout line 	0
strange , funny , twisted , brilliant and macabre 	1
by writer-director kurt wimmer 	1
, but also more than anything else slight ... tadpole pulls back from the consequences of its own actions and revelations . 	0
what you expect is just what you get ... assuming the bar of expectations has n't been raised above sixth-grade height . 	0
takes us on an examination of young adult life in urban south korea through the hearts and minds of the five principals 	1
, there 's much to recommend the film . 	1
a prostitute 	0
which leaves any true emotional connection or identification frustratingly out of reach 	0
it 's a glorified sitcom , and a long , unfunny one at that . 	0
be more genial than ingenious 	0
to insulting the intelligence of anyone who has n't been living under a rock 	0
slimed 	0
is too loud and thoroughly overbearing 	0
between being wickedly funny and just plain wicked 	1
makes no difference in the least 	0
the bad reviews 	0
gets around to its real emotional business , striking deep chords of sadness 	1
smug self-satisfaction 	0
will worm its way there 	1
accepting this in the right frame of mind can only provide it with so much leniency . 	1
a smart and funny , albeit sometimes superficial , cautionary tale of a technology in search of an artist . 	1
shrewdly 	1
such subtlety and warmth 	1
plain , unimaginative 	0
anemic 	0
that takes such a speedy swan dive from `` promising '' 	0
disney 's cinderella proved that ' a dream is a wish your heart makes 	1
a stunning film 	1
well-structured film 	1
a horrible , 99-minute 	0
as a girl-meets-girl romantic comedy 	1
nothing happens , 	0
shapeless and uninflected 	0
martin lawrence 's latest vehicle can explode obnoxiously into 2,500 screens while something of bubba ho-tep 's clearly evident quality may end up languishing on a shelf somewhere 	0
sadistic 	0
sometimes a chuckle 	1
found myself growing more and more frustrated and detached as vincent became more and more abhorrent 	0
seagal ran out of movies years ago 	0
the movie is n't painfully bad , something to be ` fully experienced ' ; it 's just tediously bad , something to be fully forgotten 	0
cram earplugs 	0
chatty fish 	0
feel like mopping up , 	0
stalls 	0
manages at least a decent attempt at meaningful cinema 	1
crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy 	1
welcome and heartwarming 	1
energy , intelligence and verve , enhanced by a surplus of vintage archive footage 	1
is that it 's a crime movie made by someone who obviously knows nothing about crime 	0
the upper echelons 	1
remains a perfect wildean actor 	1
some people march to the beat of a different drum , and if you ever wondered what kind of houses those people live in , this documentary takes a look at 5 alternative housing options 	1
i mind ugly 	0
soderbergh 's best films , `` erin brockovich , '' `` out of sight '' and 	1
low-rent retread 	0
somewhat tired 	0
enough sweet and 	1
crude and unrelentingly exploitative 	0
starts with a legend and ends with a story that is so far-fetched it would be impossible to believe if it were n't true 	1
... a complete shambles of a movie so sloppy , so uneven , so damn unpleasant that i ca n't believe any viewer , young or old , would have a good time here . 	0
it 's a bad sign in a thriller when you instantly know whodunit . 	0
schaeffer 's film never settles into the light-footed enchantment the material needs , and 	0
leaves a lot to be desired 	0
'll cheer . 	1
claims to sort the bad guys from the good , which is its essential problem . 	0
none of this sounds promising and , indeed , the first half of sorority boys is as appalling as any ` comedy ' to ever spill from a projector 's lens . 	0
stuart little 2 is a light , fun cheese puff of a movie . 	1
candid 	1
the double-cross that made mamet 's `` house of games '' and last fall 's `` heist '' so much fun 	1
memorable performances 	1
are simultaneously buried , drowned and smothered in the excesses of writer-director roger avary 	0
ugly , irritating 	0
was so uninspiring that even a story immersed in love , lust , and sin could n't keep my attention 	0
enact a sort of inter-species parody of a vh1 behind the music episode 	0
's sweet . 	1
it just did n't mean much to me and played too skewed to ever get a hold on ( or be entertained by ) . 	0
fluffy 	1
in venice 	1
an unsettling , memorable cinematic experience 	1
it 's hard to care about a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress . 	0
surprisingly insightful 	1
will keep them awake 	1
does not make for much of a movie 	0
in jerking off in all its byzantine incarnations to bother pleasuring its audience 	0
a potentially sudsy set-up 	0
a fascinating case study of flower-power liberation 	1
of how uncompelling the movie is unless it happens to cover your particular area of interest 	0
is nothing short of a travesty of a transvestite comedy . 	0
, resonant gem 	1
an abyss of clichés , depression and bad alternative music 	0
for its rather slow beginning 	0
to suspense thriller 	1
the film is every bit as fascinating as it is flawed . 	1
harrowing and uplifting 	1
the humor dwindles . 	0
hopeful and , perhaps paradoxically , illuminated 	1
fluffy and disposible . 	0
something of the ultimate scorsese film 	1
of the guru who helped 	1
birot 's 	0
in addition to sporting one of the worst titles in recent cinematic history 	0
is murder by numbers , and as easy to be bored by as your abc 's , despite a few whopping shootouts . 	0
offbeat humor , amusing characters , 	1
to place most of the psychological and philosophical material in italics rather than trust an audience 's intelligence 	0
extremely flat 	0
most original american productions 	1
quality and a nostalgic , twisty yarn that will keep them guessing 	1
make you think about existential suffering 	1
directing with a sure and measured hand 	1
left thinking the only reason to make the movie is because present standards allow for plenty of nudity 	0
sweet , honest , and enjoyable comedy-drama 	1
, unlikable characters 	0
a seriously bad film with seriously 	0
the screen -- loud , violent and mindless 	0
just as rewarding 	1
treat for its depiction on not giving up on dreams when you 're a struggling nobody . 	1
remind one of a really solid woody allen film 	1
first made audiences on both sides of the atlantic love him 	1
but believe it or not , it 's one of the most beautiful , evocative works i 've seen . 	1
this unrelenting bleak insistence on opting out of any opportunity for finding meaning in relationships or work 	0
fails to do justice to either effort in three hours of screen time 	0
in the end , there is n't much to it . 	0
all awkward , static 	0
's as if allen , at 66 , has stopped challenging himself . 	0
grant is n't cary and bullock is n't katherine . 	0
does n't really know or care about the characters , and uses them as markers for a series of preordained events 	0
it does a bang-up job of pleasing the crowds 	1
the gift of tears 	1
a bad name 	0
as wonderful on the big screen 	1
this emotional car-wreck 	0
a gem of a romantic crime comedy that turns out to be clever , amusing and unpredictable 	1
on ugly digital video 	0
high-concept scenario 	1
that it 's hard not to be carried away 	1
could n't come up with a better script . 	0
argue that entering a church , synagogue or temple does n't mean you have to check your brain at the door 	0
with a fresh point of view 	1
slow , predictable and not very amusing 	0
's nothing interesting in unfaithful whatsoever . 	0
juvenile camera movements 	0
of boredom to the point of collapse , turning into a black hole of dullness , from which no interesting concept can escape 	0
remake sleepless in seattle again and again 	0
that kate is n't very bright , but that she has n't been worth caring about 	0
virtually no understanding 	0
, actor raymond j. barry is perfectly creepy and believable . 	1
it forces you to watch people doing unpleasant things to each other and themselves , 	0
all give life to these broken characters who are trying to make their way through this tragedy 	1
the three leads produce adequate performances , but what 's missing from this material is any depth of feeling . 	0
dwells on crossing-over mumbo jumbo , manipulative sentimentality , and sappy dialogue . 	0
of geriatric dirty harry , which will please eastwood 's loyal fans -- and suits the story , wherein our hero must ride roughshod over incompetent cops to get his man 	1
with `` ichi the killer '' , takashi miike , japan 's wildest filmmaker gives us a crime fighter carrying more emotional baggage than batman ... 	0
final act 	1
girlish tear ducts does n't mean it 's good enough for our girls 	0
acceptable 	1
imaginatively mixed cast 	1
diverting and modest 	1
are mean giggles and pulchritude . 	0
is just too bad the film 's story does not live up to its style 	0
virtuoso 	1
the obvious cliches 	0
the kids in the audience at the preview screening seemed bored , cheering the pratfalls but little else ; their parents , wise folks that they are , read books . 	0
burn the negative and the script and pretend the whole thing never existed 	0
the drama that gives added clout to this doc 	1
vile enough 	0
real women have curves wears its empowerment on its sleeve 	1
separates comics from the people laughing in the crowd 	1
is bright and flashy in all the right ways . 	1
this nervy oddity , like modern art 	1
clever and unexpected 	1
puts to rest any thought that the german film industry can not make a delightful comedy centering on food . 	1
should be able to appreciate the wonderful cinematography and naturalistic acting . 	1
technically proficient 	1
even worse than its title 	0
there 's ) quite a bit of heart , as you would expect from the directors of the little mermaid and aladdin . 	1
this uncharismatically 	0
stronger 	1
's too interested in jerking off in all its byzantine incarnations to bother pleasuring its audience . 	0
impossible to indulge the fanciful daydreams of janice beard ( eileen walsh ) when her real-life persona is so charmless and vacant 	0
is n't talking a talk that appeals to me 	0
carlos 	1
put on your own mystery science theatre 3000 tribute to what is almost certainly going to go down as the worst -- and only -- killer website movie of this or any other year 	0
surprisingly brilliant 	1
a funny little film 	1
a bit exploitative but also nicely done , morally alert and 	1
certainly got lost in the `` soon-to-be-forgettable '' section of the quirky rip-off prison romp pile . 	0
the direction is intelligently accomplished 	1
disney 's 1937 breakthrough 	1
titillating material 	1
can handle 	1
's so striking about jolie 's performance 	1
peppered with false starts 	0
michael zaidan , was supposed to have like written the screenplay or something 	0
a cheap thriller , a dumb comedy 	0
paul bettany is cool . 	1
shamelessly manipulative 	0
a chilly , remote , emotionally distant piece ... so dull that its tagline 	0
a cool event 	1
, pratfalls , dares , injuries , etc . 	0
the leads are so unmemorable , despite several attempts at lengthy dialogue scenes , that one eventually resents having to inhale this gutter romancer 's secondhand material . 	0
an inspiring tale 	1
i had a dream that a smart comedy would come along to rescue me from a summer of teen-driven , toilet-humor codswallop , 	0
a preposterous , prurient whodunit 	0
energetic , extreme-sports adventure 	1
the best rock 	1
backed by sheer nerve 	1
's only in fairy tales that princesses that are married for political reason live happily ever after 	0
avoiding eye contact and 	0
too fast 	0
richly resonant work 	1
demme gets a lot of flavor and spice into his charade remake 	1
much of the film with a creepy and dead-on performance 	0
bluer than the atlantic and more biologically detailed than an autopsy , the movie ... is , also , frequently hilarious . 	1
his dead mother 	0
